iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
155,-260.12,-261.2,-264.28,-251.18,-242.18,-252.18,-242.7,-242.91,-305.48,-305.02,-254.19,-239.15,-266.8,-259.1,-240.68,-258.27,-241.82,-309.3,-301.18,-243.8,-256.95,-294.81,-268.48,-236.91,-236.91,-265.49,-377.8,-232.61,-326.36,-249.42,-248.06,-235.57,-266.59,-239.33,-241.25,-267.08,-368.34,-269.87,-235.16,-242.37,-250.13,-243.08,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.49,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-242.74,-342.97,-253.41,-237.11,-239.1,-242.27,-262.32,-241.9,-244.42,-288.55,-239.1,-249.06,-244.8,-245.76,-283.99,-252.86,-243.47,-256.72,-243.85,-316.36,-248.3,-239.66,-281.54,-245.83,-250.51,-269.59,-247.86,-533.37,-250.3,-247.04,-255.49,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.48
156,-260.12,-261.2,-264.28,-251.48,-242.18,-252.18,-242.7,-242.91,-305.48,-305.02,-254.19,-238.85,-266.8,-259.1,-240.68,-258.27,-241.82,-309.0,-300.88,-243.8,-256.95,-294.81,-268.18,-237.21,-236.61,-265.49,-377.8,-232.31,-326.36,-249.42,-248.06,-235.57,-266.59,-239.63,-241.25,-267.08,-368.34,-269.87,-235.16,-242.67,-250.13,-243.08,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.79,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-242.74,-342.97,-253.41,-237.41,-239.1,-242.27,-262.32,-241.6,-244.42,-288.55,-239.1,-249.06,-244.8,-246.06,-283.99,-252.86,-243.47,-256.72,-243.85,-316.36,-248.3,-239.66,-281.54,-245.83,-250.51,-269.89,-247.86,-533.37,-250.3,-247.04,-255.49,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.48
157,-260.12,-261.2,-264.28,-251.16,-242.18,-252.18,-242.7,-242.91,-305.48,-305.02,-254.19,-239.17,-266.8,-259.1,-240.68,-258.27,-241.82,-309.32,-300.88,-244.12,-256.95,-294.81,-268.18,-237.21,-236.61,-265.49,-377.8,-232.31,-326.36,-249.42,-248.06,-235.57,-266.59,-239.63,-241.25,-267.08,-368.34,-269.87,-235.16,-242.99,-250.13,-243.4,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.11,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-242.74,-342.97,-253.41,-237.41,-238.78,-241.95,-262.32,-241.28,-244.42,-288.55,-239.1,-249.06,-244.8,-245.74,-283.99,-252.86,-243.47,-256.72,-243.53,-316.36,-248.3,-239.66,-281.54,-245.83,-250.51,-269.57,-247.86,-533.37,-250.3,-247.04,-255.49,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.8
158,-260.12,-261.2,-264.28,-251.16,-242.18,-252.18,-242.7,-242.91,-305.86,-305.02,-254.19,-239.17,-266.8,-259.1,-240.68,-258.27,-241.82,-309.32,-300.88,-243.74,-256.95,-294.81,-268.56,-237.21,-236.99,-265.49,-377.8,-232.31,-326.36,-249.42,-248.06,-235.57,-266.59,-239.25,-241.25,-267.08,-368.34,-269.87,-235.16,-242.62,-250.13,-243.02,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.73,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-242.74,-342.97,-253.41,-237.41,-238.78,-241.95,-262.32,-241.66,-244.42,-288.55,-239.1,-249.06,-244.8,-245.74,-283.99,-252.86,-243.47,-256.72,-243.53,-316.36,-248.3,-240.04,-281.54,-245.83,-250.51,-269.57,-247.86,-533.37,-250.3,-247.04,-255.86,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.43
159,-260.12,-261.2,-264.28,-251.48,-242.18,-252.18,-242.7,-242.91,-305.86,-305.02,-254.19,-238.85,-266.8,-259.1,-240.68,-258.27,-241.82,-309.32,-300.88,-243.74,-256.95,-294.81,-268.24,-237.53,-236.99,-265.49,-377.8,-232.31,-326.36,-249.42,-248.06,-235.57,-266.59,-239.57,-241.25,-267.08,-368.34,-269.87,-235.16,-242.94,-250.13,-243.02,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.05,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-242.74,-342.97,-253.41,-237.09,-238.78,-241.95,-262.32,-241.33,-244.74,-288.55,-239.1,-249.06,-244.8,-246.06,-283.99,-253.18,-243.47,-256.72,-243.53,-316.36,-248.3,-239.72,-281.54,-245.83,-250.51,-269.57,-247.86,-533.37,-250.3,-247.04,-255.54,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.43
160,-260.12,-261.2,-264.28,-251.48,-242.18,-252.18,-242.7,-242.91,-305.48,-305.02,-254.19,-238.85,-266.8,-259.1,-240.68,-258.27,-241.82,-309.32,-300.88,-244.12,-256.95,-294.81,-268.24,-237.16,-236.99,-265.49,-377.8,-232.31,-326.36,-249.42,-248.06,-235.57,-266.59,-239.57,-241.25,-267.08,-368.34,-269.87,-235.16,-242.56,-250.13,-243.02,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.68,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.37,-245.93,-242.74,-342.97,-253.41,-237.47,-239.16,-241.95,-262.32,-241.71,-244.74,-288.55,-239.1,-249.06,-244.8,-245.69,-283.99,-252.81,-243.47,-256.72,-243.91,-316.36,-248.3,-239.72,-281.54,-245.83,-250.51,-269.57,-247.86,-533.37,-250.3,-247.04,-255.17,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.43
161,-260.12,-261.2,-264.28,-251.48,-242.18,-252.18,-242.7,-242.91,-305.48,-305.02,-254.19,-239.3,-266.8,-259.1,-240.68,-258.27,-241.82,-309.32,-300.88,-244.12,-256.95,-294.81,-268.68,-237.16,-236.99,-265.49,-377.8,-232.31,-326.36,-249.42,-248.06,-235.57,-266.59,-239.12,-241.25,-267.08,-368.34,-269.87,-235.16,-242.56,-250.13,-243.02,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.68,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.92,-245.93,-242.74,-342.97,-253.41,-237.02,-238.71,-242.4,-262.32,-241.26,-244.74,-288.55,-239.1,-249.06,-244.8,-246.14,-283.99,-252.81,-243.47,-256.72,-243.91,-316.36,-248.3,-239.72,-281.54,-245.83,-250.51,-269.57,-247.86,-533.37,-250.3,-247.04,-255.62,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.43
162,-260.12,-261.2,-264.28,-251.48,-242.18,-252.18,-242.7,-242.91,-305.98,-305.02,-254.19,-239.3,-266.8,-259.1,-240.68,-258.27,-241.82,-308.82,-301.38,-243.62,-256.95,-294.81,-268.19,-237.16,-236.99,-265.49,-377.8,-232.31,-326.36,-249.42,-248.06,-235.57,-266.59,-239.12,-241.25,-267.08,-368.34,-269.87,-235.16,-242.56,-250.13,-242.52,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.68,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.92,-245.93,-242.74,-342.97,-253.41,-237.52,-238.71,-242.4,-262.32,-241.76,-244.74,-288.55,-239.1,-249.06,-244.8,-246.14,-283.99,-252.81,-243.47,-256.72,-243.41,-316.36,-248.3,-239.72,-281.54,-245.83,-250.51,-269.57,-247.86,-533.37,-250.3,-247.04,-255.62,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.43
163,-260.12,-261.2,-264.28,-251.26,-242.18,-252.18,-242.7,-242.91,-305.98,-305.02,-254.19,-239.52,-266.8,-259.1,-240.68,-258.49,-241.82,-309.05,-300.93,-243.84,-256.95,-294.81,-268.19,-237.16,-236.99,-265.49,-377.8,-232.31,-326.36,-249.42,-248.06,-235.57,-266.59,-239.12,-241.25,-267.08,-368.34,-269.87,-235.16,-242.79,-250.13,-242.75,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.68,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.92,-245.93,-242.74,-342.97,-253.41,-237.74,-238.93,-242.17,-262.32,-241.53,-244.74,-288.55,-239.1,-249.06,-245.03,-246.14,-283.99,-252.58,-243.47,-256.72,-243.63,-316.36,-248.3,-239.94,-281.54,-245.83,-250.51,-269.57,-247.86,-533.37,-250.3,-247.04,-255.62,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.65
164,-260.12,-261.2,-264.28,-251.26,-242.18,-252.18,-242.7,-242.91,-305.98,-305.02,-254.19,-239.15,-266.8,-259.1,-240.68,-258.49,-241.82,-309.05,-301.3,-243.84,-256.95,-294.81,-268.19,-236.78,-236.61,-265.49,-377.8,-232.31,-326.36,-249.42,-248.06,-235.57,-266.59,-239.5,-241.25,-267.08,-368.34,-269.87,-235.16,-242.79,-250.13,-242.75,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.05,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.92,-245.93,-242.74,-342.97,-253.41,-237.37,-238.93,-242.17,-262.32,-241.16,-244.74,-288.55,-239.1,-249.06,-245.03,-246.14,-283.99,-252.96,-243.47,-256.72,-243.63,-316.36,-248.3,-239.57,-281.54,-245.83,-250.51,-269.57,-248.23,-533.37,-250.3,-247.04,-255.24,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.65
165,-260.12,-261.2,-264.28,-251.26,-242.18,-252.18,-242.7,-242.91,-305.48,-305.02,-254.19,-239.15,-266.8,-259.1,-240.68,-258.49,-241.82,-309.05,-300.8,-243.84,-256.95,-294.81,-268.19,-236.78,-237.11,-265.49,-377.8,-232.31,-326.36,-249.42,-248.06,-235.57,-266.59,-239.5,-241.25,-267.08,-368.34,-269.87,-235.16,-242.29,-250.13,-242.75,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.56,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.92,-245.93,-242.74,-342.97,-253.41,-237.86,-238.93,-242.17,-262.32,-241.66,-244.74,-288.55,-239.1,-249.06,-245.03,-246.14,-283.99,-252.46,-243.47,-256.72,-243.63,-316.36,-248.3,-239.57,-281.54,-245.83,-250.51,-269.57,-248.23,-533.37,-250.3,-247.04,-255.74,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.65
166,-260.12,-261.2,-264.28,-250.96,-242.18,-252.18,-242.7,-242.91,-305.48,-305.02,-254.19,-238.85,-266.8,-259.1,-240.68,-258.49,-241.82,-309.05,-301.1,-243.84,-256.95,-294.81,-267.89,-236.78,-236.81,-265.49,-377.8,-232.31,-326.36,-249.42,-248.06,-235.57,-266.59,-239.8,-241.25,-267.08,-368.34,-269.87,-235.16,-242.59,-250.13,-242.75,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.85,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.22,-245.93,-242.74,-342.97,-253.41,-237.57,-238.93,-242.17,-262.32,-241.66,-244.74,-288.55,-239.1,-249.06,-245.33,-246.44,-283.99,-252.76,-243.47,-256.72,-243.63,-316.36,-248.3,-239.57,-281.54,-245.83,-250.51,-269.27,-248.23,-533.37,-250.3,-247.04,-255.44,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.65
167,-260.12,-261.2,-264.28,-251.17,-242.18,-252.18,-242.91,-242.91,-305.48,-305.02,-254.19,-239.06,-266.8,-259.1,-240.68,-258.49,-241.82,-309.05,-300.67,-243.84,-256.95,-294.81,-268.1,-237.0,-237.03,-265.49,-377.8,-232.53,-326.36,-249.42,-248.06,-235.57,-266.59,-239.8,-241.47,-267.08,-368.34,-269.87,-235.16,-242.37,-250.13,-242.96,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.64,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.22,-245.93,-242.74,-342.97,-253.41,-237.57,-238.93,-242.17,-262.32,-241.66,-244.74,-288.55,-239.1,-249.06,-245.33,-246.22,-283.99,-252.54,-243.47,-256.72,-243.85,-316.36,-248.3,-239.57,-281.54,-245.83,-250.51,-269.48,-248.02,-533.37,-250.3,-247.04,-255.44,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.87
168,-260.12,-261.2,-264.28,-251.17,-242.18,-252.18,-242.91,-242.91,-305.48,-305.02,-254.19,-238.62,-266.8,-259.1,-240.68,-258.49,-241.82,-309.5,-301.12,-244.29,-256.95,-294.81,-268.1,-236.55,-237.03,-265.49,-377.8,-232.53,-326.36,-249.42,-248.06,-235.57,-266.59,-239.35,-241.47,-267.08,-368.34,-269.87,-235.16,-242.82,-250.13,-242.96,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.64,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.22,-245.93,-242.74,-342.97,-253.41,-237.57,-238.93,-242.17,-262.32,-241.66,-244.74,-288.55,-239.1,-249.06,-244.88,-245.77,-283.99,-252.54,-243.47,-256.72,-243.4,-316.36,-248.3,-239.57,-281.54,-245.83,-250.51,-269.48,-248.02,-533.37,-250.3,-247.04,-255.44,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.87
169,-260.12,-261.2,-264.28,-251.17,-242.18,-252.18,-242.91,-242.91,-305.48,-305.02,-254.19,-238.62,-266.8,-259.1,-240.68,-258.49,-241.82,-308.93,-301.12,-243.73,-256.95,-294.81,-268.1,-236.55,-236.46,-265.49,-377.8,-232.53,-326.36,-249.42,-248.06,-235.57,-266.59,-239.91,-241.47,-267.08,-368.34,-269.87,-235.16,-242.26,-250.13,-242.96,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.2,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.22,-245.93,-242.74,-342.97,-253.41,-237.57,-238.93,-242.17,-262.32,-241.66,-244.74,-288.55,-239.1,-249.06,-244.88,-246.33,-283.99,-252.54,-243.47,-256.72,-243.4,-316.36,-248.3,-239.57,-281.54,-245.83,-250.51,-269.48,-248.02,-533.37,-250.3,-247.04,-256.0,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.87
170,-260.12,-261.2,-264.28,-251.17,-242.18,-252.18,-242.91,-242.91,-305.75,-305.02,-254.19,-238.88,-266.8,-259.1,-240.68,-258.49,-241.82,-308.93,-300.86,-243.73,-256.95,-294.81,-268.36,-236.81,-236.73,-265.49,-377.8,-232.79,-326.36,-249.42,-248.06,-235.57,-266.59,-239.64,-241.47,-267.08,-368.34,-269.87,-235.16,-242.53,-250.13,-242.96,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.94,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.22,-245.93,-242.74,-342.97,-253.41,-237.57,-238.67,-242.44,-262.32,-241.39,-244.74,-288.55,-239.1,-249.06,-244.88,-246.07,-283.99,-252.81,-243.47,-256.72,-243.4,-316.36,-248.3,-239.57,-281.54,-245.83,-250.51,-269.48,-248.02,-533.37,-250.3,-247.04,-255.74,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.87
171,-260.12,-261.2,-264.28,-251.58,-242.18,-252.18,-242.91,-242.91,-305.75,-305.02,-254.19,-238.88,-266.8,-259.1,-240.68,-258.49,-241.82,-308.93,-300.86,-243.73,-256.95,-294.81,-268.36,-236.81,-237.14,-265.49,-377.8,-232.79,-326.36,-249.42,-248.06,-235.57,-266.59,-239.24,-241.47,-267.08,-368.34,-269.87,-235.16,-242.53,-250.13,-242.96,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.53,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.22,-245.93,-242.74,-342.97,-253.41,-237.16,-239.08,-242.44,-262.32,-241.8,-244.74,-288.55,-239.1,-249.06,-244.88,-246.07,-283.99,-252.4,-243.47,-256.72,-243.8,-316.36,-248.3,-239.57,-281.54,-245.83,-250.51,-269.48,-247.61,-533.37,-250.3,-247.04,-255.33,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.87
172,-260.12,-261.2,-264.28,-251.28,-242.18,-252.18,-242.91,-242.91,-305.75,-305.02,-254.19,-238.88,-266.8,-259.1,-240.68,-258.49,-241.82,-308.93,-301.16,-244.03,-256.95,-294.81,-268.06,-236.81,-236.84,-265.49,-377.8,-232.79,-326.36,-249.42,-248.06,-235.57,-266.59,-239.54,-241.47,-267.08,-368.34,-269.87,-235.16,-242.83,-250.13,-242.96,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.83,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.22,-245.93,-242.74,-342.97,-253.41,-237.46,-238.78,-242.14,-262.32,-241.5,-244.74,-288.55,-239.1,-249.06,-244.88,-246.37,-283.99,-252.4,-243.47,-256.72,-243.51,-316.36,-248.3,-239.57,-281.54,-245.83,-250.51,-269.48,-247.61,-533.37,-250.3,-247.04,-255.33,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.57
173,-260.12,-261.2,-264.28,-251.69,-242.18,-252.18,-242.91,-242.91,-305.75,-305.02,-254.19,-238.88,-266.8,-259.1,-240.68,-258.49,-241.82,-308.93,-301.16,-243.62,-256.95,-294.81,-268.47,-236.81,-236.84,-265.49,-377.8,-232.38,-326.36,-249.42,-248.06,-235.57,-266.59,-239.13,-241.47,-267.08,-368.34,-269.87,-235.16,-242.42,-250.13,-242.96,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.83,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.22,-245.93,-242.74,-342.97,-253.41,-237.05,-239.18,-242.14,-262.32,-241.91,-244.74,-288.55,-239.1,-249.06,-244.88,-245.96,-283.99,-252.4,-243.47,-256.72,-243.51,-316.36,-248.3,-239.57,-281.54,-245.83,-250.51,-269.48,-247.61,-533.37,-250.3,-247.04,-255.74,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.57
174,-260.12,-261.2,-264.28,-251.69,-242.18,-252.18,-242.91,-242.91,-305.75,-305.02,-254.19,-238.88,-266.8,-259.1,-240.38,-258.49,-241.82,-309.23,-300.86,-243.62,-256.95,-294.81,-268.47,-236.51,-236.54,-265.49,-377.8,-232.38,-326.36,-249.42,-248.06,-235.57,-266.59,-239.43,-241.47,-267.08,-368.34,-269.87,-235.16,-242.72,-250.13,-242.96,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.83,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.22,-245.93,-242.74,-342.97,-253.41,-237.35,-238.89,-242.14,-262.32,-241.61,-244.74,-288.55,-239.1,-249.06,-244.88,-246.26,-283.99,-252.7,-243.47,-256.72,-243.51,-316.36,-248.3,-239.57,-281.54,-245.83,-250.51,-269.78,-247.61,-533.37,-250.3,-247.04,-255.44,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.27
175,-260.12,-261.2,-264.28,-251.31,-242.18,-252.18,-242.91,-242.91,-305.75,-305.02,-254.19,-239.25,-266.8,-259.1,-240.38,-258.49,-241.82,-309.23,-300.48,-244.0,-256.95,-294.81,-268.47,-236.51,-236.91,-265.49,-377.8,-232.38,-326.36,-249.42,-248.06,-235.57,-266.59,-239.43,-241.47,-267.08,-368.34,-269.87,-235.16,-242.72,-250.13,-243.34,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.83,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.22,-245.93,-242.74,-342.97,-253.41,-237.35,-238.89,-241.76,-262.32,-241.24,-244.74,-288.55,-239.1,-249.06,-244.88,-246.26,-283.99,-252.32,-243.47,-256.72,-243.51,-316.36,-248.3,-239.57,-281.54,-245.83,-250.51,-269.41,-247.61,-533.37,-250.3,-247.04,-255.81,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.64
176,-260.12,-261.2,-264.28,-251.31,-242.18,-252.18,-242.91,-242.91,-305.75,-305.02,-254.19,-239.25,-266.8,-259.1,-240.73,-258.49,-241.82,-308.89,-300.83,-243.65,-256.95,-294.81,-268.13,-236.51,-236.91,-265.49,-377.8,-232.38,-326.36,-249.42,-248.06,-235.57,-266.59,-239.43,-241.47,-267.08,-368.34,-269.87,-235.16,-242.72,-250.13,-242.99,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.17,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.22,-245.93,-242.74,-342.97,-253.41,-237.35,-238.89,-241.76,-262.32,-241.58,-244.74,-288.55,-239.1,-249.06,-244.88,-246.26,-283.99,-252.67,-243.47,-256.72,-243.16,-316.36,-248.3,-239.57,-281.54,-245.83,-250.51,-269.75,-247.61,-533.37,-250.3,-247.04,-255.47,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.3
177,-260.12,-261.2,-264.28,-251.31,-242.18,-252.18,-242.91,-242.91,-306.09,-305.02,-254.19,-238.91,-266.8,-259.1,-240.73,-258.49,-241.82,-308.89,-300.48,-244.0,-256.95,-294.81,-268.47,-236.51,-236.91,-265.49,-377.8,-232.38,-326.36,-249.42,-248.06,-235.57,-266.59,-239.43,-241.47,-267.08,-368.34,-269.87,-235.16,-242.72,-250.13,-242.99,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.83,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.22,-245.93,-242.74,-342.97,-253.41,-237.69,-238.89,-242.11,-262.32,-241.58,-244.74,-288.55,-239.1,-249.06,-244.53,-246.26,-283.99,-252.67,-243.47,-256.72,-243.51,-316.36,-248.3,-239.57,-281.54,-245.83,-250.51,-269.41,-247.61,-533.37,-250.3,-247.04,-255.81,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.64
178,-260.12,-261.2,-264.28,-251.31,-242.18,-252.18,-242.91,-242.91,-306.09,-305.02,-254.19,-238.91,-266.8,-259.1,-240.16,-258.49,-241.82,-308.89,-301.05,-243.44,-256.95,-294.81,-267.91,-236.51,-236.91,-265.49,-377.8,-232.38,-326.36,-249.42,-248.06,-235.57,-266.59,-239.43,-241.47,-267.08,-368.34,-269.87,-235.16,-242.72,-250.13,-242.99,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.83,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.22,-245.93,-242.74,-342.97,-253.41,-237.69,-238.89,-242.11,-262.32,-242.15,-244.74,-288.55,-239.1,-249.06,-244.53,-246.26,-283.99,-253.23,-243.47,-256.72,-242.94,-316.36,-248.3,-239.57,-281.54,-245.83,-250.51,-269.41,-247.61,-533.37,-250.3,-247.04,-255.25,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.64
179,-260.12,-261.2,-264.28,-251.31,-242.18,-252.18,-242.91,-242.91,-306.09,-305.02,-254.19,-238.91,-266.8,-259.1,-240.54,-258.49,-241.82,-308.89,-300.67,-243.44,-256.95,-294.81,-268.29,-236.51,-236.91,-265.49,-377.8,-232.38,-326.36,-249.42,-248.06,-235.57,-266.59,-239.05,-241.47,-267.08,-368.34,-269.87,-235.16,-242.72,-250.13,-242.99,-270.77,-247.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.45,-239.15,-250.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.22,-245.93,-242.74,-342.97,-253.41,-237.32,-239.26,-242.11,-262.32,-241.77,-244.74,-288.55,-239.1,-249.06,-244.53,-246.26,-283.99,-252.86,-243.47,-256.72,-242.94,-316.36,-248.3,-239.57,-281.54,-245.83,-250.51,-269.78,-247.61,-533.37,-250.3,-247.04,-255.63,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-242.02
180,-260.12,-261.2,-264.28,-251.31,-242.18,-252.18,-242.91,-242.91,-305.75,-305.02,-254.19,-238.91,-266.8,-259.1,-240.54,-258.49,-241.82,-308.89,-301.02,-243.78,-256.95,-294.81,-268.29,-236.51,-236.91,-265.49,-377.8,-232.38,-326.36,-249.42,-248.06,-235.57,-266.59,-239.4,-241.47,-267.08,-368.34,-269.87,-235.16,-243.06,-250.13,-242.99,-270.77,-247.36,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.45,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.88,-245.93,-242.74,-342.97,-253.41,-237.32,-239.26,-242.11,-262.32,-241.77,-244.74,-288.55,-239.1,-249.06,-244.88,-246.26,-283.99,-252.86,-243.47,-256.72,-243.29,-316.36,-248.3,-239.57,-281.54,-245.83,-250.51,-269.44,-247.61,-533.37,-250.3,-247.04,-255.28,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.67
181,-260.12,-261.2,-264.28,-250.9,-242.18,-252.18,-242.91,-242.91,-305.75,-305.02,-254.19,-239.32,-266.8,-259.1,-240.54,-258.49,-241.82,-308.89,-300.61,-243.78,-256.95,-294.81,-268.29,-236.51,-236.91,-265.49,-377.8,-232.38,-326.36,-249.42,-248.06,-235.57,-266.59,-239.4,-241.47,-267.08,-368.34,-269.87,-235.16,-243.06,-250.13,-243.4,-270.77,-247.36,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.86,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-242.74,-342.97,-253.41,-236.91,-239.26,-242.11,-262.32,-241.36,-244.74,-288.55,-239.1,-249.06,-244.88,-246.26,-283.99,-252.86,-243.47,-256.72,-243.29,-316.36,-248.3,-239.57,-281.54,-245.83,-250.51,-269.03,-247.61,-533.37,-250.3,-247.04,-255.69,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-242.08
